Slice	Mass	cgX	cgY	cgZ	Ixx	Iyy	Izz	Ixy	Ixz	Iyz	Volume
-1.198982577830858e+01	9.428591525291242e+00	5.296844231166638e+01	-1.372655111773356e+01	-1.025940285058936e+00	1.674421339497889e+01	5.846394415488974e+01	7.480453122752861e+01	-1.664695485900156e+01	-1.449243206949228e+00	1.441210331504225e+00	9.428591525291242e+00
-1.181975732755243e+01	1.006726016765732e+01	5.284631829054804e+01	-1.360558380577719e+01	-1.015357016605550e+00	1.894776125388087e+01	6.526814096764681e+01	8.376246955917969e+01	-1.884284034777900e+01	-1.640842417893016e+00	1.631402530896968e+00	1.006726016765732e+01
-1.164968887679628e+01	1.073273422252056e+01	5.272388505145598e+01	-1.348431020463425e+01	-1.004746951320578e+00	2.136694752804215e+01	7.268230451894487e+01	9.354134314867882e+01	-2.125390785953878e+01	-1.851248256772309e+00	1.840236518212330e+00	1.073273422252056e+01
-1.147962042604013e+01	1.142556470783771e+01	5.260116103616188e+01	-1.336274858140342e+01	-9.941116873680713e-01	2.401634331649738e+01	8.074584681996787e+01	1.041948309913274e+02	-2.389471832230048e+01	-2.081740062369891e+00	2.068978183142645e+00	1.142556470783771e+01
-1.130955197528398e+01	1.214630264156552e+01	5.247816336584962e+01	-1.324091589510371e+01	-9.834527084699357e-01	2.691112285824569e+01	8.949989676130721e+01	1.157789163526141e+02	-2.678043433445625e+01	-2.333643846571539e+00	2.318936267420396e+00	1.214630264156552e+01
-1.113948352452783e+01	1.289549904166076e+01	5.235490794987409e+01	-1.311882790440303e+01	-9.727713933309681e-01	3.006707962010929e+01	9.898716771947255e+01	1.283517618367062e+02	-2.992681884631602e+01	-2.608306055520255e+00	2.591478295966970e+00	1.289549904166076e+01
-1.096941507377168e+01	1.367370492608016e+01	5.223140958454382e+01	-1.299649926546530e+01	-9.620690241993600e-01	3.350062135419030e+01	1.092520382923086e+02	1.419738186516050e+02	-3.335026895778032e+01	-2.907199357506959e+00	2.888025690638625e+00	1.367370492608016e+01
-1.079934662301553e+01	1.448147131278047e+01	5.210768204291917e+01	-1.287394362089802e+01	-9.513467946486103e-01	3.722880273229743e+01	1.203404664509756e+02	1.567077317470420e+02	-3.706780411447390e+01	-3.231794902516938e+00	3.210056420479835e+00	1.448147131278047e+01
-1.062927817225938e+01	1.531934921971847e+01	5.198373815651401e+01	-1.275117368068017e+01	-9.406058166577937e-01	4.126932362270125e+01	1.323004020746145e+02	1.726187777221641e+02	-4.109710274703904e+01	-3.583639705824693e+00	3.559098093207789e+00	1.531934921971847e+01
-1.045920972150323e+01	1.618788966485088e+01	5.185958988969582e+01	-1.262820129585764e+01	-9.298471270590752e-01	4.564054706300735e+01	1.451813822216927e+02	1.897744657999334e+02	-4.545650797270409e+01	-3.964334974748193e+00	3.936741164613137e+00	1.618788966485088e+01
-1.028914127074708e+01	1.708764366613448e+01	5.173524840749633e+01	-1.250503752571148e+01	-9.190716934141729e-01	5.036150629897066e+01	1.590350142188134e+02	2.082450375763470e+02	-5.016505068627291e+01	-4.375553963929240e+00	4.344632532652171e+00	1.708764366613448e+01
-1.011907281999093e+01	1.833315691773343e+01	5.163505378696387e+01	-1.234294047542401e+01	-8.931757587696005e-01	5.730654245632300e+01	1.749557376160172e+02	2.304532952923475e+02	-5.425056855392764e+01	-4.393940049350038e+00	5.400282212836761e+00	1.833315691773343e+01
-9.949004369234776e+00	2.216769113746234e+01	5.195473104160312e+01	-1.192884097078449e+01	-5.825980350058352e-01	9.404840475352019e+01	2.510068666560477e+02	3.061571080145000e+02	-4.022228553869673e+01	2.138195352277253e+01	1.903055980163695e+01	2.216769113746234e+01
-9.778935918478627e+00	2.316439191493997e+01	5.182686895309298e+01	-1.183633640407692e+01	-5.868134465506820e-01	9.849218230528420e+01	2.705603045059471e+02	3.300960249698076e+02	-4.631647470099597e+01	2.166040749254043e+01	1.882953308621413e+01	2.316439191493997e+01
-9.608867467722478e+00	2.419451032039577e+01	5.169848008346093e+01	-1.174149849586825e+01	-5.901717217716723e-01	1.034193198773066e+02	2.914136093583071e+02	3.558214924210525e+02	-5.294155985818243e+01	2.189577448144003e+01	1.865612371028607e+01	2.419451032039577e+01
-9.438799016966327e+00	2.525859738195699e+01	5.156962024079365e+01	-1.164449102213129e+01	-5.927262985623905e-01	1.088568065242407e+02	3.136282104646314e+02	3.834205244903731e+02	-6.012116202380683e+01	2.208564600918593e+01	1.851366536194804e+01	2.525859738195699e+01
-9.268730566210177e+00	2.635720409723942e+01	5.144033999098799e+01	-1.154546586069353e+01	-5.945271553327910e-01	1.148320037258983e+02	3.372678918997084e+02	4.129829268420362e+02	-6.787956756331995e+01	2.222757610861581e+01	1.840545855319790e+01	2.635720409723942e+01
-9.098662115454026e+00	2.749088149437030e+01	5.131068513422568e+01	-1.144456381789216e+01	-5.956210140305125e-01	1.213727028082676e+02	3.623980248753805e+02	4.446005513506838e+02	-7.624164498854061e+01	2.231910102391297e+01	1.833476850808071e+01	2.749088149437030e+01
-8.928593664697877e+00	2.866018059130637e+01	5.118069713801473e+01	-1.134191541975401e+01	-5.960515380168021e-01	1.285071566881236e+02	3.890863283495625e+02	4.783680995294417e+02	-8.523299842765600e+01	2.235771516548813e+01	1.830483910964677e+01	2.866018059130637e+01
-8.758525213941727e+00	2.986565240600437e+01	5.105041353470967e+01	-1.123764165278124e+01	-5.958595224529607e-01	1.362641184780829e+02	4.174021002709517e+02	5.143823862973337e+02	-9.487983717953092e+01	2.234087687691584e+01	1.831890150727431e+01	2.986565240600437e+01
