mach,planform_area,angle_of_attack,lift,induced_drag,parasitic_drag,wave_drag,total_drag,lift_over_drag,le_sweep,altitude
0.8242105263157894,3.201,-0.833333,-0.02415444881,0.000179392804,0.012450705061653848,0.0,0.012630097865653849,-1.9124514367925323,57.17934110398554,0.0
0.8242105263157894,3.201,1.25,0.037794054885,0.000392310583,0.012450705061653848,0.0,0.012843015644653849,2.942771069560481,57.17934110398554,0.0
0.8242105263157894,3.201,3.333333,0.10262528529,0.002836329553,0.012450705061653848,0.0,0.015287034614653848,6.713223844709911,57.17934110398554,0.0
0.8242105263157894,3.201,5.416667,0.168230192491,0.007539266031,0.012450705061653848,0.0,0.01998997109265385,8.415729653197108,57.17934110398554,0.0
0.8242105263157894,3.201,7.5,0.234328039011,0.014548410058,0.012450705061653848,0.0,0.026999115119653846,8.679100702838305,57.17934110398554,0.0
0.8242105263157894,3.201,9.583333,0.299208953704,0.023645014163,0.012450705061653848,0.0,0.03609571922465385,8.289319623797283,57.17934110398554,0.0
0.8242105263157894,3.201,11.666667,0.362164571706,0.034548950921,0.012450705061653848,0.0,0.04699965598265385,7.705685587138426,57.17934110398554,0.0
0.8242105263157894,3.201,13.75,0.423532738765,0.047272643975,0.012450705061653848,0.0,0.05972334903665385,7.091577173695776,57.17934110398554,0.0
0.8242105263157894,3.201,15.833333,0.480170389455,0.061009967631,0.012450705061653848,0.0,0.07346067269265386,6.536427885216161,57.17934110398554,0.0
0.8242105263157894,3.201,17.916667,0.525767580968,0.073676333649,0.012450705061653848,0.0,0.08612703871065386,6.10455890320728,57.17934110398554,0.0
0.8242105263157894,3.201,20.0,0.560877742805,0.084871822393,0.012450705061653848,0.0,0.09732252745465383,5.7630823764449985,57.17934110398554,0.0
0.8868421052631578,3.201,-5.0,-0.157637409026,0.006420528946,0.01230815987380042,0.011211193891624463,0.029939882711424882,-5.265131147819979,57.17934110398554,0.0
